"UPALNR";"ARTIKELNR";"Reichweite_Tage"
"8181066631";R902235618;9999
"8252800881";R902071473;9999
"8356464576";SCHADEN;9999
"8278926541";R902295015;9999
"8174707916";R902273592;9999
"8304635270";R902042718;9999
"8284138198";R902042020;9999
"8235777957";R902226730;9999
"8356725165";R902260704;9999
"8320937556";R902235777;9999
"8343207599";R902117767;9999
"8194420024";R902136753;9999
"8352959373";R913038165;9999
"8269007440";R909651580;9999
"8333766631";R902302916;9999
"8288947727";R909651417;9999
"8112086547";R902602734;9999
"8344036709";R902089978;9999
"8286774905";R909418542;9999
"8320975992";R902099338;9999
"8326708532";R909440111;9999
"8362199783";R909439601;9999
"8337900659";R902281741;9999
"8290458099";R902202356;9999
"8067651883";R902235594;9999
"8132144098";R909242524;9999
"8294937460";R902260782;9999
"8256181825";R961000765;9999
"8287530043";R902050941;9999
"8012232358";R902066211;9999
"8358829519";K251246K980KK;9999
"8302292338";"0510565116";9999
"8270653766";R902572509;9999
"1023735801";R902052872;9999
"8355407482";R902261867;9999
"8312476261";R909243240;9999
"8347702182";R902201373;9999
"8290431894";R902280389;9999
"8349103406";R902600062;9999
"8365313445";R902308855;9999
"1039471236";R909443932;9999
"8287634123";R902269239;9999
"8317453199";R902585909;9999
"8232246036";R902073519;9999
"8339862412";R902038548;9999
"8310934039";R902107372;9999
"8295564856";R902236532;9999
"8300224881";R909242201;9999
"8332729828";R909243337;9999
"8359466263";R902254304;9999
"8330525897";SCHADEN;9999
"8246508991";R909651410;9999
"8331799075";R902089361;9999
"8050255906";R902210761;9999
"8233273949";R902050698;9999
"8351913154";R909421310;9999
"8330798659";R902258342;9999
"8292001576";R902230994;9999
"8307747970";R902293291;9999
"8305129204";R909650537;9999
"8329791173";R902236866;9999
"8304551051";R902205263;9999
"8359631494";R911423311;9999
"8333437418";R909650253;9999
"8337914571";R902293083;9999
"8263273896";R902197141;9999
"8357504592";SCHADEN;9999
"8275541105";R902226997;9999
"8164240980";PS 6000950075;9999
"8332369864";R901588414;9999
"8155732319";R909080215;9999
"8290765180";R902285976;9999
"8362863240";R902084672;9999
"8334919760";R909412415;9999
"8267670868";R902221804;9999
"8101841003";R902124810;9999
"8208960416";R902078253;9999
"8032137534";R902060024;9999
"8343797038";R902249244;9999
"8328159172";R902249002;9999
"8227005648";R909080211;9999
"8272772847";R909242207;9999
"8355657986";"6000403913";9999
"8268038209";R902049617;9999
"8335414318";R909449215;9999
"8219111159";R902576873;9999
"8336378985";R902289394;9999
"8095528324";R902474289;9999
"8334699662";R909409227;9999
"8231649852";R902071473;9999
"8335846461";R902293305;9999
"8275782140";R902130969;9999
"8314144328";R909243486;9999
"8270887819";R902013006;9999
"8304182729";R902299206;9999
"8276137659";R902289105;9999
"1012321718";R902161948;9999
"8273945264";R913031838;9999
"8346050758";R902235595;9999
"8363486394";R902289408;9999
"8042924698";R909080212;9999
"8261213856";R902027025;9999
"8252715321";"0510825331";9999
"8056081226";R902132062;9999
"1037749788";R902280141;9999
"1017999028";R902064242;9999
"8311052473";R902283665;9999
"8270370427";R902269321;9999
"8138663586";R909449774;9999
"8358009836";R902287533;9999
"8258028586";R902285929;9999
"8297795111";R902073949;9999
"8336214313";R909243476;9999
"8269567975";R902015666;9999
"8269048764";R902603791;9999
"8177609590";R902039803;9999
"8249634604";R909921626;9999
"8333985674";R909421253;9999
"8289411661";R902571204;9999
"8317973055";R902581352;9999
"8364457225";R902305442;9999
"8234330795";R902574318;9999
"8329201887";R902066597;9999
"8217949631";R902071474;9999
"8233622099";R902270014;9999
"8311345117";R902272370;9999
"8345076315";R902246365;9999
"8232964015";R902279099;9999
"8290772942";R902057191;9999
"8255348168";R909241559;9999
"8284473367";R902291397;9999
"1039488395";"0510865033";9999
"8031701927";R902602847;9999
"8014145731";P158400004;9999
"8344106303";R909242836;9999
"8340365230";R909439857;9999
"8255352349";R909241984;9999
"8176984940";R902130510;9999
"8297430371";R902273083;9999
"8347850883";"0510865033";9999
"8287551673";R909922016;9999
"8014145939";P158400004;9999
"8344241592";R902071105;9999
"8231104320";R902283162;9999
"8211083225";R902096764;9999
"8292608768";R902226754;9999
"8275660530";SCHADEN;9999
"8155020065";R902167414;9999
"8311306620";R902277793;9999
"8362750700";"6000403905";9999
"8341002400";R902235886;9999
"8290765197";R902285976;9999
"8356092199";R909080211;9999
"8333325364";R902273631;9999
"8285345120";R902030343;9999
"8010171697";R902077408;9999
"8361171698";R902118955;9999
"8294442193";R902118527;9999
"8193903627";R909408870;9999
"8037902809";R909921647;9999
"8200522827";R902071491;9999
"8090621129";R902043177;9999
"8313635629";R902071471;9999
"8349278180";R909241536;9999
"8357952645";R902086291;9999
"8318561367";R902287291;9999
"8353327430";R902290054;9999
"8064026370";R909921650;9999
"8270635342";R902071190;9999
"8314182054";R902260944;9999
"8244970059";R902273160;9999
"8318518781";R901561537;9999
"8281107821";R909444457;9999
"8249955877";R902101944;9999
"8254141487";R909445896;9999
"8127101754";R902603784;9999
"8344281475";R902291055;9999
"8232853081";R909432515;9999
"8301523686";R902273034;9999
"1033697854";R902029650;9999
"8275643243";R902206552;9999
"8332957757";R902084598;9999
"8306361436";R902249221;9999
"8351035559";R902299549;9999
"8274655674";R902015662;9999
"8061151976";R909241468;9999
"8361655938";R902283771;9999
"8246508984";R909651410;9999
"1018176169";R902107312;9999
"8261596454";R902283059;9999
"8363189615";R902279982;9999
"8299220215";R902572879;9999
"8336028019";R902108113;9999
"8247263752";R902544089;9999
"8299451794";"0510725236";9999
"8133223983";R902121387;9999
"8343636245";R902117904;9999
"8333545380";R902047128;9999
"8099804424";R909241184;9999
"8262909581";R909242201;9999
"8214664001";R902244326;9999
"8276136331";R909412574;9999
"8330398200";R902269032;9999
"8253868279";R902028845;9999
"1012357748";R902043652;9999
"8327706049";R902273071;9999
"8334029599";R902071056;9999
"8265723207";R902009427;9999
"8343270029";R902121602;9999
"8228404938";R902574318;9999
"8330525781";SCHADEN;9999
"8303113021";R902045097;9999
"8349379269";R902293484;9999
"8196388483";R902117359;9999
"8363470553";BN1110;9999
"8133020735";R902249125;9999
"8014145915";R902048817;9999
"8267179729";R909921823;9999
"8334085823";R902011126;9999
"8328965261";R902244163;9999
"8306876596";R902099971;9999
"8303684934";R902230866;9999
"8356338563";R909080213;9999
"8130707103";R909400519;9999
"8275641690";R902241324;9999
"8157587306";R902210278;9999
"8268011493";R909922255;9999
"8257081674";R902107915;9999
"1033588602";R909444839;9999
"8341240925";R902273088;9999
"8246526612";"0510825331";9999
"8357347540";R902270344;9999
"1012269539";R902000311;9999
"8063404445";R909081938;9999
"8213663067";R909009352;9999
"8301167644";R902281381;9999
"8355104107";"6000403934";9999
"8336612539";R909243206;9999
"8318521095";R902013001;9999
"1018048367";R902228988;9999
"8062441229";R902130716;9999
"8110396952";R902226708;9999
"8292110780";R902203580;9999
"8254980116";R902028845;9999
"1023636757";R902089900;9999
"8348471292";"6000403923";9999
"8237349749";R902132037;9999
"8365619592";R902200288;9999
"8312853154";R913077205;9999
"8300000584";R902273224;9999
"8320341094";R902272335;9999
"8345957126";"0510865033";9999
"8333759275";R902132316;9999
"8288060792";R902295012;9999
"8303730679";R902060335;9999
"1017984826";R902099403;9999
"8349556592";R909243287;9999
"8197823662";R902132128;9999
"8019455880";R902132174;9999
"8307267959";R909445765;9999
"8098920262";R902230356;9999
"8198773430";R902149908;9999
"8103051868";R902212856;9999
"8170021689";R902079385;9999
"8277578949";R902127787;9999
"1023636467";R902037869;9999
"8162912384";R902050938;9999
"8330791551";R902262475;9999
"8010177743";R902182563;9999
"8334375481";R902272244;9999
"8291327592";R902295102;9999
"8122107096";R902253020;9999
"8274471182";R902015662;9999
"8338196983";R902290414;9999
"8202677211";R902243709;9999
"8316245177";R902117842;9999
"8286477943";R902248607;9999
"8209541386";R902260588;9999
"8242645843";R902230933;9999
"8342575040";R902306767;9999
"8287779770";R902280286;9999
"8241284203";R902273049;9999
"8340366442";R902289488;9999
"8336027791";R902299687;9999
"8301137180";R902021532;9999
"1033610631";R902285080;9999
"8321411130";R902276025;9999
"8295016133";R902293290;9999
"8127361646";R902210132;9999
"1018050544";R902139347;9999
"8182477856";R902025634;9999
"8255349196";R909243373;9999
"1018187523";R902053350;9999
"8270607585";R902013006;9999
"8254335022";"0510825331";9999
"8094896394";R909243270;9999
"8214863046";R902020373;9999
"8295765758";R902246683;9999
"8311881868";R902064170;9999
"8032136742";R902432117;9999
"8296834286";R902186173;9999
"8102794049";R902206558;9999
"8308698196";R902729395;9999
"8355660054";"6000139864";9999
"8252372555";R909922123;9999
"1012269607";R902045091;9999
"8141900463";R902213386;9999
"8339665716";R902269391;9999
"8355104091";"6000403934";9999
"8341538053";R902279289;9999
"1039471236";R909156514;9999
"8348440922";R902291632;9999
"8238159729";R902186066;9999
"8275516899";R909408461;9999
"8115308042";R909651262;9999
"8344086803";"09068200EJ0001";9999
"8352395720";"6000403934";9999
"8170834494";R909443374;9999
"8319176904";R909087753;9999
"8349185754";R902121061;9999
"1039471236";R909650480;9999
"8221707708";R902084015;9999
"8322295678";R919000561;9999
"8361287030";"6000403924";9999
"8052302738";R909651409;9999
"8321522492";R902289114;9999
"8032923236";R902075344;9999
"8203711464";R902118927;9999
"8314209638";R909415549;9999
"8176665658";R902130510;9999
"8211718462";R902260668;9999
"8229433821";R902039840;9999
"8303715539";R902110125;9999
"8291173076";R902230966;9999
"8031702719";R909417650;9999
"8213518244";R902081603;9999
"8273287012";R902205007;9999
"8333546530";R902302850;9999
"8324429101";R902249267;9999
"8337479056";R902127998;9999
"8325260994";R909414460;9999
"8344310724";R902203664;9999
"8260714064";R902272807;9999
"8300224874";R909242201;9999
"8361498054";C500071;9999
"8012247475";R902081280;9999
"8038966879";R902235602;9999
"8345257448";R902307056;9999
"8363491114";"0510425070";9999
"8314334132";R902283888;9999
"8318464620";R902033478;9999
"8323289638";R902117802;9999
"8251695778";R909425380;9999
"8291392286";R902226754;9999
"8244431284";R902005870;9999
"8336117997";R902545330;9999
"8258114609";R909921479;9999
"8209160020";R909444089;9999
"8321724506";R902270350;9999
"8338396390";R902124931;9999
"8251280905";R909922123;9999
"8275538112";R902037406;9999
"8212662511";R902254067;9999
"1033600960";R902066346;9999
"8249634628";R909921626;9999
"1039464184";R902042911;9999
"8361287146";"6000403920";9999
"8347812591";R909401884;9999
"8357253551";R902649918;9999
"8256580918";R909651778;9999
"8333664098";R902289413;9999
"8270642067";R909443465;9999
"8250907230";PS 6000950075;9999
"8210161863";R902025544;9999
"8247809981";R902230933;9999
"8236439748";R902279099;9999
"8222888345";R909422545;9999
"8348321634";R902044375;9999
"8285061020";R902235610;9999
"8314143543";R902293294;9999
"8345327387";R902253007;9999
"8075205313";R909430567;9999
"8327807128";R909241546;9999
"8360220069";R909413026;9999
"8293962623";R902013679;9999
"8343432946";R902273631;9999
"8232884993";R902099868;9999
"8205364385";R902279669;9999
"8337657874";R902276047;9999
"8338836704";R902105959;9999
"8302931909";R902273030;9999
"8278187782";R902224995;9999
"8122414194";R902070754;9999
"8226238276";R909243292;9999
"8350376714";SCHADEN;9999
"8015054636";"9040";9999
"8308185696";R902099971;9999
"8235888264";R902579984;9999
"8254216611";"0510825331";9999
"8317190544";R902101239;9999
"8252372579";R909922123;9999
"8364582293";R902270308;9999
"8338572053";R902048153;9999
"8305824215";R909081696;9999
"8271002808";R902119476;9999
"1023735740";R902106938;9999
"8308698202";R902729395;9999
"8291709497";R909242431;9999
"8328242904";R902291962;9999
"8319310315";R902200291;9999
"8327592505";R902295033;9999
"8275641799";R902130969;9999
"1033580439";R909651576;9999
"8357547308";"0517725033";9999
"8290422526";R902260871;9999
"8195243806";R902281149;9999
"8333952164";R902279280;9999
"8239661290";R909651778;9999
"8362745195";SCHADEN;9999
"8322760473";R909404100;9999
"8323643188";R902287297;9999
"8245408933";R902467984;9999
"8155335244";R902261719;9999
"8321798781";R902273055;9999
"8294142505";R902400812;9999
"8254324439";R909651778;9999
"8330788803";R902254418;9999
"1018054979";R902068959;9999
"8306200285";R902285918;9999
"8339108527";R902279367;9999
"8346419623";R902205152;9999
"8291956907";R913035718;9999
"8308575459";R909157392;9999
"8334027755";R902062494;9999
"8253169178";R909412573;9999
"1039471434";R902650614;9999
"8344618035";R902186987;9999
"8317467219";R902273699;9999
"8056165957";R902132253;9999
"8274997620";R902285976;9999
"1037749795";R902280141;9999
"8042220448";R909418497;9999
"8148532803";R902205365;9999
"8174810333";R902272020;9999
"8289747760";R909444457;9999
"8359862003";"6000403923";9999
"8278544271";R909419620;9999
"8110264411";R902272078;9999
"8283533741";"0517725306";9999
"8348439070";R902306667;9999
"8267183177";R902015665;9999
"8280213073";R902287534;9999
"8258115880";R909921479;9999
"8214607794";R902283134;9999
"8290992975";R902556276;9999
"8298135459";"0510565116";9999
"8330121754";R902400812;9999
"8309651664";R902043424;9999
"8241291782";R902273054;9999
"8268907956";R909981981;9999
"8257968524";R909440754;9999
"8354454838";R902649988;9999
"8312644561";R902302819;9999
"8339755554";R902066253;9999
"8300315657";R902258342;9999
"8313664919";R902119597;9999
"8362392382";R909416736;9999
"8341546966";"0510865033";9999
"8146769638";R909067874;9999
"8293080631";R902279127;9999
"8338065920";R902293974;9999
"8283109403";R902121060;9999
"8248242251";"0510765065";9999
"8278155170";R909243292;9999
"8335451740";R902163633;9999
"8347116156";R909425758;9999
"8325404701";R902299747;9999
"8284857457";R909651580;9999
"8323550073";R913102469;9999
"8329589893";PS 6000841999;9999
"8354455118";R902649935;9999
"8163164638";R902081834;9999
"8206574509";R902211164;9999
"8322686421";R902305170;9999
"8301312709";R902287363;9999
"8282209586";R909436695;9999
"8287417672";R902556276;9999
"8327129824";R910516074;9999
"8232245244";R902279116;9999
"8304245370";R902249219;9999
"8309627294";SCHADEN;9999
"8038427547";R909086756;9999
"8290828793";R909444457;9999
"8318247841";R902289495;9999
"8358412674";R902304696;9999
"8256018275";R909444375;9999
"8274710298";R902015662;9999
"8360144891";R909830765;9999
"8361287559";"6000403913";9999
"8306307755";R909404100;9999
"8281107876";R909444457;9999
"8119012891";R909432908;9999
"8248729103";"0510825331";9999
"8362008535";"6000139866";9999
"8261811625";R902602671;9999
"8345276029";R909416877;9999
"8321485780";R902138947;9999
"8010171963";R902412679;9999
"8204184496";R902261728;9999
"8332369840";R901588414;9999
"8292938704";R902221505;9999
"8336251240";R902289105;9999
"8311251739";R902077411;9999
"8263154522";R902295001;9999
"8320877869";R902249281;9999
"8331188022";R902036250;9999
"8308185719";R902099971;9999
"8258012448";R902262219;9999
"8234997783";R902052938;9999
"8358971386";"6000139864";9999
"8230542697";R902235618;9999
"8278155187";R909243292;9999
"8309627164";SCHADEN;9999
"8276494240";R902269347;9999
"8191132722";R902043563;9999
"8326487833";R902276000;9999
"8360269532";R902276025;9999
"8182542813";"0510565119";9999
"8294142512";R902400812;9999
"8265009530";R902084021;9999
"8344587041";R909651304;9999
"8062817338";R909243148;9999
"8333526877";R902262416;9999
"8355327049";"01611200ET0001";9999
"8341758963";R909243405;9999
"8327924931";R902306603;9999
"8137081794";R902603680;9999
"8349381934";R902251062;9999
"8316744304";R902191143;9999
"8264337412";R902182048;9999
"8098282070";R902094872;9999
"8306242605";R902276202;9999
"8268173788";R902285159;9999
"8304890730";R902073949;9999
"8363621368";R902260704;9999
"8336978130";R902307001;9999
"8329689548";SCHADEN;9999
"8317286070";R902040404;9999
"8239016670";R919000161;9999
"8358973496";R902308812;9999
"8271281975";R902262492;9999
"8256146541";R909240719;9999
"8190878515";R902235606;9999
"8295157591";R902295732;9999
"8337353639";R919000496;9999
"8345612513";R902249245;9999
"8310309202";R902262150;9999
"8359627237";R902222506;9999
"8270209017";R909444377;9999
"8342067774";R909444896;9999
"8360219766";R902121599;9999
"8298123586";R902222685;9999
"8303609920";SCHADEN;9999
"8275725147";R902295015;9999
"8317366932";R902156791;9999
"8362750694";"6000403905";9999
"8323549954";R913102469;9999
"8240669971";R902230511;9999
"8255352356";R909241984;9999
"8103594044";R902095355;9999
"8328821710";R902028919;9999
"8032137220";R902432117;9999
"8226680426";R902256916;9999
"8355624063";R902308812;9999
"8197415676";R902230575;9999
"8054070093";R909240105;9999
"8317733697";R909449619;9999
"8195386756";R902099610;9999
"8141900319";R902213386;9999
"8355175978";R909409486;9999
"1033641727";R902081941;9999
"8323493981";R902580921;9999
"8335067408";R909412412;9999
"8211251280";R902025902;9999
"8327590686";R902305159;9999
"8342811827";R902292578;9999
"8312475653";R902202282;9999
"8345612520";R902249245;9999
"8306298107";R902291328;9999
"8361586379";"0B041800ET0008";9999
"8200519537";R902251286;9999
"8298613254";R902015661;9999
"8293050481";R902227270;9999
"8273969451";R902078472;9999
"8338681038";R909410383;9999
"8347284664";R902272369;9999
"8063996391";R902099439;9999
"8198557030";R909921023;9999
"8318162465";R902482748;9999
"8259699419";R902240647;9999
"8267292695";R902279111;9999
"8278768226";R902242890;9999
"8258361249";R902279793;9999
"8310993708";R909401630;9999
"8356288004";"6000403934";9999
"8364415775";R902110206;9999
"8306794494";R902080219;9999
"1037810365";R902121060;9999
"8321721567";R902299160;9999
"8293585662";R902226754;9999
"8362006913";"6000403913";9999
"8245847596";R902256527;9999
"8281108125";R902213011;9999
"8169467238";R902555041;9999
"8251636580";R902040428;9999
"8268103617";R902037623;9999
"8336414027";R909009289;9999
"8228404921";R902574318;9999
"8317155895";SCHADEN;9999
"8336475998";R909651450;9999
"8343880068";R902105591;9999
"8169129129";R902555041;9999
"8024941965";R909922239;9999
"8313506585";R909079268;9999
"8352047025";R902009637;9999
"8308100729";R909086010;9999
"8214903520";R902146114;9999
"8361630119";R902031686;9999
"8230566655";R902270014;9999
"8347394035";R902017066;9999
"8306119457";R902222989;9999
"1023729190";R909921015;9999
"8192136200";R902168255;9999
"8192139539";R902258358;9999
"8323541255";SCHADEN;9999
"8190860633";R902077408;9999
"8363474674";"0510425070";9999
"8249406706";R902281370;9999
"8031700494";R902603262;9999
"8271667144";R909408816;9999
"8363593412";R902376531;9999
"8330792190";R902254264;9999
"8358216326";SCHADEN;9999
"8240513403";R902256695;9999
"8102965739";R909440126;9999
"8313179284";R902971900;9999
"8353571581";"6000403921";9999
"8167440813";R902049932;9999
"8355575303";R902283022;9999
"8328567403";R902295409;9999
"8356464729";SCHADEN;9999
"8261227952";R902291003;9999
"8311211511";R902020480;9999
"8091661070";R909443221;9999
"8337296011";"0510225316";9999
"8364742062";R902589367;9999
"8251280929";R909922123;9999
"8232443398";R909449308;9999
"8361287566";"6000403913";9999
"8014742893";P158140008;9999
"8308185740";R902099971;9999
"8057797867";R909443221;9999
"8270058004";"0510825331";9999
"8348694486";R902213320;9999
"8323657871";R902040346;9999
"8313577240";R909439768;9999
"8142040113";R902213386;9999
"8340375697";R909425758;9999
"1017977767";R909435880;9999
"8266394970";R902283509;9999
"8354479176";R913102235;9999
"8287108099";R902273067;9999
"8363107077";R902018272;9999
"8121129013";R902070688;9999
"8254979776";R909418385;9999
"8204458917";R902279669;9999
"1033603886";R902119476;9999
"8235932486";R909439379;9999
"8205691559";R909419293;9999
"8320462041";"6000403900";9999
"8315397358";R902260978;9999
"8345696315";R902273191;9999
"8336106748";R902222773;9999
"8176985206";R902272020;9999
"8319066984";R909414460;9999
"8249856198";R902103179;9999
"8134059888";R902191720;9999
"8204639026";R909439721;9999
"8255103477";R902291006;9999
"8306510551";R909981985;9999
"8258726390";R902279109;9999
"8294794766";R902463688;9999
"8247753642";R909921626;9999
"8328481594";R902272318;9999
"8336575179";R902600062;9999
"8330791445";R902293359;9999
"8251280912";R909922123;9999
"8288951113";R902230720;9999
"1039464559";R902073012;9999
"8091209388";R902062348;9999
"8303707862";R909060058;9999
"8338831389";R909430567;9999
"8194466961";R902089824;9999
"1038963626";R902291215;9999
"8290144992";R909412411;9999
"8276136096";R909412574;9999
"8313500118";R902272335;9999
"8361136406";R902043421;9999
"8308185733";R902099971;9999
"8285192571";R902293136;9999
"8244240107";R909650442;9999
"8121483320";R902222892;9999
"8307122470";R902283658;9999
"8256172687";R902194004;9999
"8330791650";R902201455;9999
"8230120642";R902041346;9999
"8296320468";R902191908;9999
"8248778125";R909443203;9999
"8363470607";BN1110;9999
"8080333865";R902071196;9999
"8345432074";R902253023;9999
"8309719180";R902293296;9999
"8326152083";R902030343;9999
"8155020072";R902167414;9999
"8356951120";"6000403934";9999
"8319900523";R902299158;9999
"8290041000";R902291395;9999
"8361289386";"6000139864";9999
"8101394127";R909431562;9999
"8273279642";R909242207;9999
"8303609821";SCHADEN;9999
"8326932470";R902206083;9999
"8088269531";R902016078;9999
"8267796674";R902136615;9999
"1012367730";R902035368;9999
"8354428198";R909009151;9999
"8233271211";R909080211;9999
"1033597802";R902276049;9999
"8323541163";SCHADEN;9999
"8326689954";R909242634;9999
"8346185245";R902305439;9999
"8364754331";R909650895;9999
"8010049668";R909152913;9999
"8265723191";R902009427;9999
"8019812393";R902130300;9999
"8301765505";R902278035;9999
"8362006890";"6000403913";9999
"8061490495";R909243148;9999
"8063776412";R902099439;9999
"8265853485";R902281585;9999
"8302975712";R902029651;9999
"8329730820";R902291692;9999
"8014145939";R902048817;9999
"8349036582";R902292881;9999
"8280760744";R902280302;9999
"8208329183";R902118967;9999
"8310320511";R902236785;9999
"8334027786";R909243144;9999
"8356951281";"6000403920";9999
"8269280515";R902039343;9999
"8014145731";R902048817;9999
"8306510605";R909981985;9999
"8288169198";"0510725236";9999
"8279729134";R902066256;9999
"8308185764";R902099971;9999
"8323568405";R902202557;9999
"8235137690";R902048839;9999
"8311077681";PS 6000841999;9999
"8244917368";R909443525;9999
"8343372044";R902038634;9999
"8352395768";SCHADEN;9999
"8314783367";R902031687;9999
"8295813527";R902293295;9999
"1023680569";R902253295;9999
"8058361463";R902256709;9999
"8010172762";R902076718;9999
"8342189551";R902254571;9999
"8291420514";R902119597;9999
"8218875199";R902202355;9999
"8098361300";R902071469;9999
"8346580750";R909421256;9999
"8268476742";R902262219;9999
"8317966521";R902295792;9999
"8291561378";R902077409;9999
"8319700857";R902260928;9999
"8272772830";R909242207;9999
"8308974269";R902302392;9999
"8362007392";"6000403907";9999
"8358301152";"6000403934";9999
"8063776184";R902191838;9999
"8185149132";R902139841;9999
"8096635625";R902130724;9999
"8349156112";R902029600;9999
"8275538150";R902037406;9999
"8031700159";R909430541;9999
"8281123418";R928006810;9999
"8336379883";R909449041;9999
"8200724443";R902253291;9999
"8281852295";R902277798;9999
"8123503743";R902260543;9999
"8272718081";R902226659;9999
"8320905470";R902163678;9999
"8331856389";R909414259;9999
"8198927543";R902210305;9999
"8336839998";R902289484;9999
"8284070399";R909650096;9999
"8302657274";R902560332;9999
"8231102470";R902283856;9999
"8343548050";R902295416;9999
"8345508816";R902062494;9999
"8313168806";R902072581;9999
"8283688687";R902273021;9999
"8273317900";R909444839;9999
"8270267444";R902013006;9999
"8307693215";R902060652;9999
"8310683432";R902293118;9999
"1037749696";R902280141;9999
"8244685038";R909243292;9999
"8356462169";SCHADEN;9999
"8339854400";R902128675;9999
"8319897687";R902090062;9999
"8310796842";R902295157;9999
"8276224557";R902047827;9999
"8241276222";R902603116;9999
"8284846949";R917010009;9999
"8297117562";R902226754;9999
"8308994229";R909412217;9999
"1039463484";R909401630;9999
"8031701866";R902602847;9999
"8328378856";R909420966;9999
"8067303713";R902078527;9999
"8032135394";R913020235;9999
"8229535105";R902124444;9999
"8297117555";R902226754;9999
"8075115063";R909440161;9999
"8352296515";R909243108;9999
"8241584822";R902030449;9999
"8243220735";R902090515;9999
"8349204240";"0510665083";9999
"8242760089";R902257139;9999
"8283061510";"0517725306";9999
"8228952828";R902025949;9999
"8362006920";"6000403913";9999
"8255348953";R909243373;9999
"8275044453";R902285970;9999
"8230292660";R902146688;9999
"8352396154";"6000403920";9999
"8326251595";R902030917;9999
"8346656240";R909074685;9999
"8301782885";R902273412;9999
"8336024509";R909084175;9999
"8100987634";R902107915;9999
"8316465520";R909651618;9999
"1012269515";R902207696;9999
"8262107277";R902063774;9999
"8349038609";R902121060;9999
"8238366240";R902224395;9999
"8338417187";R902279267;9999
"8195243783";R902281200;9999
"8200048600";R902195001;9999
"8298103311";R913068549;9999
"8257877284";R902287144;9999
"8346050987";R902071033;9999
"8269660270";R902015661;9999
"8264615473";R900773031;9999
"8211542517";R902251276;9999
"8292606948";"0510725236";9999
"8100147847";R902124810;9999
"8284348856";R902050941;9999
"8332990693";R902285269;9999
"8353571512";"6000403921";9999
"8327763677";R902295415;9999
"8214664308";R902244326;9999
"8344784419";R902013812;9999
"8321011781";R902159499;9999
"1039461473";R902122022;9999
"8318617828";R909651281;9999
"8207876763";R902257474;9999
"8355105012";"6000403920";9999
"8353572830";"6000139864";9999
"8321524557";R902146590;9999
"1039462661";R902243599;9999
"8316157944";R902400682;9999
"8323191375";R902270367;9999
"8356287991";"6000403934";9999
"8309995584";R902283136;9999
"8338065913";R902293974;9999
"8360107964";R902302671;9999
"8326015500";R902188027;9999
"8232531118";R902039806;9999
"8322760350";R902650629;9999
"8359861631";"6000403924";9999
"8356567970";R909651316;9999
"8339855032";R902112826;9999
"8341938648";R902200573;9999
"8336030944";R909439857;9999
"8267292466";R902279111;9999
"8345275138";R902121902;9999
"1012269621";R902006516;9999
"8348906060";R902292618;9999
"8308185757";R902099971;9999
"8293786113";R902203729;9999
"8357370791";R909242836;9999
"8335751383";R909421310;9999
"8237078526";R902131587;9999
"8331759406";R902273631;9999
"8330794002";R902201455;9999
"8318461735";R909243240;9999
"8302923928";R902260587;9999
"8358039055";R902289487;9999
"8363189608";R902279982;9999
"8349065506";R902005613;9999
"8207033753";R909449952;9999
"8154341093";R902565477;9999
"8334095396";R902073555;9999
"8159341197";R902136781;9999
"8246508854";R909650586;9999
"8318280596";R902026794;9999
"8312862415";R902025508;9999
"8284462484";R902100192;9999
"8333097919";R902260955;9999
"8358606226";R902152588;9999
"8321169055";R902272335;9999
"8329930152";R902535929;9999
"8345702597";R902291328;9999
"1033641673";R902197192;9999
"8245222553";R909436166;9999
"8317720833";R902044904;9999
"8016823255";R902130300;9999
"8231277505";R902276309;9999
"8267331752";R902015670;9999
"8327526524";R909432761;9999
"8289117587";R902287349;9999
"8344744291";R902308523;9999
"8310508377";R902291084;9999
"8331863110";R909413026;9999
"8255352325";R909241984;9999
"8190124186";R902149579;9999
"8141902290";R902213386;9999
"8329930169";R902535929;9999
"8259196475";R909412414;9999
"8297020763";R909432294;9999
"8296648715";R902045069;9999
"1039471236";R902101110;9999
"8235931373";R902256920;9999
"1039460186";R902186688;9999
"8350377087";SCHADEN;9999
"8226463753";R902136753;9999
"8365043625";R902276006;9999
"8311372601";R902168928;9999
"8355105029";"6000403920";9999
"8358631549";R902295477;9999
"8124929191";R902070754;9999
"8363617170";R902299731;9999
"1017978726";R902225682;9999
"8359863468";"6000403669";9999
"8313427439";R902042537;9999
"8169979205";R902029975;9999
"8361287115";"6000403920";9999
"8323726065";PS 6000841997;9999
"8087723744";R909241743;9999
"8347636630";R902043274;9999
"8213663074";R909009352;9999
"8181061476";R902151596;9999
"8279462642";R902555040;9999
"8314888505";R902018266;9999
"8330827175";R902049992;9999
"8222795834";R902067831;9999
"8339739349";R902279104;9999
"8195781476";R902241340;9999
"8300000904";R902235674;9999
"8332600738";R902602668;9999
"8363107053";R902018267;9999
"8090039290";R909436055;9999
"8289631571";R902094806;9999
"8358971263";"6000139864";9999
"8360251964";R909409992;9999
"8079368830";R909241799;9999
"8332855800";SCHADEN;9999
"8362006265";"6000403924";9999
"8226540065";R902273467;9999
"8157021367";R902075335;9999
"8251636863";R902040428;9999
"8246397267";R902062338;9999
"8281692761";R909242890;9999
"8342296969";R909422975;9999
"8312947037";R909444242;9999
"8205357776";R902253299;9999
