"ARTIKELNR";"Haeufigkeit";"kum_anteil_SKU";"kum_anteil_OL";"ABC_Klasse_neu";"vorherige_ABC_Klasse";"Gini_Koeffizient"
R902028219;3;81.117200;99.357900;C;C;0.82996800
R902602875;3;81.125100;99.358000;C;C;0.82996800
R902108112;3;81.133000;99.358100;C;C;0.82996800
R902308774;3;81.140900;99.358200;C;C;0.82996800
R902002834;3;81.148800;99.358300;C;C;0.82996800
R902194112;3;81.156700;99.358400;C;C;0.82996800
R909083826;3;81.164600;99.358500;C;C;0.82996800
R909652016;3;81.172500;99.358600;C;C;0.82996800
R909432556;3;81.180400;99.358700;C;C;0.82996800
R909242292;3;81.188300;99.358800;C;C;0.82996800
R902433538;3;81.196200;99.358900;C;C;0.82996800
R902230874;3;81.204100;99.359000;C;C;0.82996800
R902124325;3;81.212000;99.359100;C;C;0.82996800
R902026440;3;81.219900;99.359200;C;C;0.82996800
R902042908;3;81.227800;99.359300;C;C;0.82996800
R909444549;3;81.235700;99.359400;C;C;0.82996800
R902195716;3;81.243600;99.359500;C;C;0.82996800
R902191052;3;81.251500;99.359600;C;C;0.82996800
R909009659;3;81.259400;99.359700;C;C;0.82996800
R902257045;3;81.267300;99.359800;C;C;0.82996800
R902120606;3;81.275200;99.359900;C;C;0.82996800
R902067212;3;81.283100;99.360000;C;C;0.82996800
R902254666;3;81.291000;99.360100;C;C;0.82996800
R902571198;3;81.298900;99.360200;C;C;0.82996800
R902249333;3;81.306800;99.360300;C;C;0.82996800
R902087281;3;81.314700;99.360400;C;C;0.82996800
R909425516;3;81.322600;99.360500;C;C;0.82996800
R909408001;3;81.330500;99.360600;C;C;0.82996800
R902048186;3;81.338400;99.360700;C;C;0.82996800
R900766213;3;81.346300;99.360800;C;C;0.82996800
R902096765;3;81.354200;99.360900;C;C;0.82996800
R909061833;3;81.362100;99.361000;C;C;0.82996800
R902169220;3;81.370000;99.361100;C;C;0.82996800
R902139481;3;81.377900;99.361200;C;C;0.82996800
R902230867;3;81.385800;99.361300;C;C;0.82996800
R902287387;3;81.393700;99.361400;C;C;0.82996800
R909409701;3;81.401600;99.361500;C;C;0.82996800
R909449544;3;81.409500;99.361600;C;C;0.82996800
R909921611;3;81.417400;99.361700;C;C;0.82996800
R902221653;3;81.425300;99.361800;C;C;0.82996800
R909086133;3;81.433200;99.361900;C;C;0.82996800
R909243108;3;81.441100;99.362000;C;C;0.82996800
R902085047;3;81.449000;99.362100;C;C;0.82996800
R902026329;3;81.456900;99.362200;C;C;0.82996800
R909410811;3;81.464800;99.362300;C;C;0.82996800
R902083317;3;81.472700;99.362400;C;C;0.82996800
R902182949;3;81.480600;99.362500;C;C;0.82996800
R909426116;3;81.488500;99.362600;C;C;0.82996800
R909422773;3;81.496400;99.362700;C;C;0.82996800
R911430353;3;81.504300;99.362800;C;C;0.82996800
R902117904;3;81.512200;99.362900;C;C;0.82996800
R902106932;3;81.520100;99.363000;C;C;0.82996800
R902600264;3;81.528000;99.363100;C;C;0.82996800
R909009614;3;81.535900;99.363200;C;C;0.82996800
R902028354;3;81.543800;99.363300;C;C;0.82996800
R902014283;3;81.551700;99.363400;C;C;0.82996800
R902094163;3;81.559600;99.363500;C;C;0.82996800
R909431255;3;81.567500;99.363600;C;C;0.82996800
R909831503;3;81.575400;99.363700;C;C;0.82996800
R902043270;3;81.583300;99.363800;C;C;0.82996800
R902483365;3;81.591200;99.363900;C;C;0.82996800
R902602541;3;81.599100;99.364000;C;C;0.82996800
R902293439;3;81.607000;99.364100;C;C;0.82996800
R909152640;3;81.614900;99.364200;C;C;0.82996800
R909420279;3;81.622800;99.364300;C;C;0.82996800
R909426696;3;81.630700;99.364400;C;C;0.82996800
R913063635;3;81.638600;99.364500;C;C;0.82996800
R902246947;3;81.646500;99.364600;C;C;0.82996800
R902246313;3;81.654400;99.364700;C;C;0.82996800
R902235590;3;81.662300;99.364800;C;C;0.82996800
R909444243;3;81.670200;99.364900;C;C;0.82996800
R902132108;3;81.678100;99.365000;C;C;0.82996800
R902182643;3;81.686000;99.365100;C;C;0.82996800
R909992630;3;81.693900;99.365200;C;C;0.82996800
R902260622;3;81.701800;99.365300;C;C;0.82996800
R902196704;3;81.709700;99.365400;C;C;0.82996800
R909422953;3;81.717600;99.365500;C;C;0.82996800
R909421283;3;81.725500;99.365600;C;C;0.82996800
R909156359;3;81.733400;99.365700;C;C;0.82996800
R909830185;3;81.741300;99.365800;C;C;0.82996800
R902244424;3;81.749200;99.365900;C;C;0.82996800
R909411579;3;81.757100;99.366000;C;C;0.82996800
R909415580;3;81.765000;99.366100;C;C;0.82996800
R902188261;3;81.772900;99.366200;C;C;0.82996800
R902152687;3;81.780800;99.366300;C;C;0.82996800
R909439346;3;81.788700;99.366400;C;C;0.82996800
R909426800;3;81.796600;99.366500;C;C;0.82996800
R902162320;3;81.804500;99.366600;C;C;0.82996800
R902036306;3;81.812400;99.366700;C;C;0.82996800
R909242923;3;81.820300;99.366800;C;C;0.82996800
R902117776;3;81.828200;99.366900;C;C;0.82996800
R902025148;3;81.836100;99.367000;C;C;0.82996800
R902134874;3;81.844000;99.367100;C;C;0.82996800
R902285153;3;81.851900;99.367200;C;C;0.82996800
R902600112;3;81.859800;99.367300;C;C;0.82996800
R902279605;3;81.867700;99.367400;C;C;0.82996800
R909084001;3;81.875600;99.367500;C;C;0.82996800
R909154296;3;81.883500;99.367600;C;C;0.82996800
R902018922;3;81.891400;99.367700;C;C;0.82996800
R913000805;3;81.899300;99.367800;C;C;0.82996800
R909440160;3;81.907200;99.367900;C;C;0.82996800
R902253404;3;81.915100;99.368000;C;C;0.82996800
R901327096;3;81.923000;99.368100;C;C;0.82996800
R909408361;3;81.930900;99.368200;C;C;0.82996800
R902151594;3;81.938800;99.368300;C;C;0.82996800
R909921810;3;81.946700;99.368400;C;C;0.82996800
R902044941;3;81.954600;99.368500;C;C;0.82996800
R902235569;3;81.962500;99.368600;C;C;0.82996800
R909432650;3;81.970400;99.368700;C;C;0.82996800
R902195719;3;81.978300;99.368800;C;C;0.82996800
R902103938;3;81.986200;99.368900;C;C;0.82996800
R902149116;3;81.994100;99.369000;C;C;0.82996800
R909416876;3;82.002000;99.369100;C;C;0.82996800
R909922092;3;82.009900;99.369200;C;C;0.82996800
R902231819;3;82.017800;99.369300;C;C;0.82996800
R902157001;3;82.025700;99.369400;C;C;0.82996800
R909831220;3;82.033600;99.369500;C;C;0.82996800
R902163854;3;82.041500;99.369600;C;C;0.82996800
R902024610;3;82.049400;99.369700;C;C;0.82996800
R909411580;3;82.057300;99.369800;C;C;0.82996800
R909074142;3;82.065200;99.369900;C;C;0.82996800
R902027783;3;82.073100;99.370000;C;C;0.82996800
R902151809;3;82.081000;99.370100;C;C;0.82996800
R902074632;3;82.088900;99.370200;C;C;0.82996800
R909445771;3;82.096800;99.370300;C;C;0.82996800
R909402517;3;82.104700;99.370400;C;C;0.82996800
R902130394;3;82.112600;99.370500;C;C;0.82996800
R902162715;3;82.120500;99.370600;C;C;0.82996800
R909153244;3;82.128400;99.370700;C;C;0.82996800
R902080841;3;82.136300;99.370800;C;C;0.82996800
R902276251;3;82.144200;99.370900;C;C;0.82996800
R902201371;3;82.152100;99.371000;C;C;0.82996800
R902003892;3;82.160000;99.371100;C;C;0.82996800
R909444253;3;82.167900;99.371200;C;C;0.82996800
R902003373;3;82.175800;99.371300;C;C;0.82996800
R902124936;3;82.183700;99.371400;C;C;0.82996800
R902069187;3;82.191600;99.371500;C;C;0.82996800
R902481788;3;82.199500;99.371600;C;C;0.82996800
R902212641;3;82.207400;99.371700;C;C;0.82996800
R902601237;3;82.215300;99.371800;C;C;0.82996800
R902186374;3;82.223200;99.371900;C;C;0.82996800
R909444817;3;82.231100;99.372000;C;C;0.82996800
R902273571;3;82.239000;99.372100;C;C;0.82996800
R902002473;3;82.246900;99.372200;C;C;0.82996800
R902076986;3;82.254800;99.372300;C;C;0.82996800
R902051295;3;82.262700;99.372400;C;C;0.82996800
R909419352;3;82.270600;99.372500;C;C;0.82996800
R909087240;3;82.278500;99.372600;C;C;0.82996800
R902094613;3;82.286400;99.372700;C;C;0.82996800
R902028113;3;82.294300;99.372800;C;C;0.82996800
R909436336;3;82.302200;99.372900;C;C;0.82996800
R902253294;3;82.310100;99.373000;C;C;0.82996800
R902306808;3;82.318000;99.373100;C;C;0.82996800
R902078892;3;82.325900;99.373200;C;C;0.82996800
R902213010;3;82.333800;99.373300;C;C;0.82996800
R902027836;3;82.341700;99.373400;C;C;0.82996800
R902182668;3;82.349600;99.373500;C;C;0.82996800
R909086707;3;82.357500;99.373600;C;C;0.82996800
R902305128;3;82.365400;99.373700;C;C;0.82996800
R902107289;3;82.373300;99.373800;C;C;0.82996800
R902252139;3;82.381200;99.373900;C;C;0.82996800
R909418300;3;82.389100;99.374000;C;C;0.82996800
R902196587;3;82.397000;99.374100;C;C;0.82996800
R902221505;3;82.404900;99.374200;C;C;0.82996800
R902253293;3;82.412800;99.374300;C;C;0.82996800
R902096345;3;82.420700;99.374400;C;C;0.82996800
R902031176;3;82.428600;99.374500;C;C;0.82996800
R909432269;3;82.436500;99.374600;C;C;0.82996800
R902132113;3;82.444400;99.374700;C;C;0.82996800
R902121262;3;82.452300;99.374800;C;C;0.82996800
R902105971;3;82.460200;99.374900;C;C;0.82996800
R902007362;3;82.468100;99.375000;C;C;0.82996800
R902213350;3;82.476000;99.375100;C;C;0.82996800
R902077196;3;82.483900;99.375200;C;C;0.82996800
R902080129;3;82.491800;99.375300;C;C;0.82996800
R902037911;3;82.499700;99.375400;C;C;0.82996800
R909443060;3;82.507600;99.375500;C;C;0.82996800
R902276171;3;82.515500;99.375600;C;C;0.82996800
R902027321;3;82.523400;99.375700;C;C;0.82996800
R902117808;3;82.531300;99.375800;C;C;0.82996800
R902603791;3;82.539200;99.375900;C;C;0.82996800
R902239394;3;82.547100;99.376000;C;C;0.82996800
R909403536;3;82.555000;99.376100;C;C;0.82996800
R909433318;3;82.562900;99.376200;C;C;0.82996800
R902188022;3;82.570800;99.376300;C;C;0.82996800
R909084335;3;82.578700;99.376400;C;C;0.82996800
R902189088;3;82.586600;99.376500;C;C;0.82996800
R909651825;3;82.594500;99.376600;C;C;0.82996800
R902086567;3;82.602400;99.376700;C;C;0.82996800
R902272509;3;82.610300;99.376800;C;C;0.82996800
R902182712;3;82.618200;99.376900;C;C;0.82996800
R902191836;3;82.626100;99.377000;C;C;0.82996800
R909650812;3;82.634000;99.377100;C;C;0.82996800
R909415563;3;82.641900;99.377200;C;C;0.82996800
R902270050;3;82.649800;99.377300;C;C;0.82996800
R902206868;3;82.657700;99.377400;C;C;0.82996800
R902018772;3;82.665600;99.377500;C;C;0.82996800
R909416874;3;82.673500;99.377600;C;C;0.82996800
R909408872;3;82.681400;99.377700;C;C;0.82996800
R902209542;3;82.689300;99.377800;C;C;0.82996800
R902063771;3;82.697200;99.377900;C;C;0.82996800
R902107919;3;82.705100;99.378000;C;C;0.82996800
R902260685;3;82.713000;99.378100;C;C;0.82996800
R902071452;3;82.720900;99.378200;C;C;0.82996800
R902066880;3;82.728800;99.378300;C;C;0.82996800
R902205045;3;82.736700;99.378400;C;C;0.82996800
R902276261;3;82.744600;99.378500;C;C;0.82996800
R901508620;3;82.752500;99.378600;C;C;0.82996800
R909065620;3;82.760400;99.378700;C;C;0.82996800
R902065939;3;82.768300;99.378800;C;C;0.82996800
R902279783;3;82.776200;99.378900;C;C;0.82996800
R902105994;3;82.784100;99.379000;C;C;0.82996800
R909439610;3;82.792000;99.379100;C;C;0.82996800
R902007623;3;82.799900;99.379200;C;C;0.82996800
R909242484;3;82.807800;99.379300;C;C;0.82996800
R902249149;3;82.815700;99.379400;C;C;0.82996800
R909652122;3;82.823600;99.379500;C;C;0.82996800
R909449043;3;82.831500;99.379600;C;C;0.82996800
R909068893;3;82.839400;99.379700;C;C;0.82996800
R902203709;3;82.847300;99.379800;C;C;0.82996800
R901331274;3;82.855200;99.379900;C;C;0.82996800
R902228879;3;82.863100;99.380000;C;C;0.82996800
R902025385;3;82.871000;99.380100;C;C;0.82996800
R902260950;3;82.878900;99.380200;C;C;0.82996800
R902258123;3;82.886800;99.380300;C;C;0.82996800
R909430389;3;82.894700;99.380400;C;C;0.82996800
R902028561;3;82.902600;99.380500;C;C;0.82996800
R902302676;3;82.910500;99.380600;C;C;0.82996800
R902303542;3;82.918400;99.380700;C;C;0.82996800
R902169865;3;82.926300;99.380800;C;C;0.82996800
R902042034;3;82.934200;99.380900;C;C;0.82996800
R902129208;3;82.942100;99.381000;C;C;0.82996800
R909418674;3;82.950000;99.381100;C;C;0.82996800
R902603582;3;82.957900;99.381200;C;C;0.82996800
R902060394;3;82.965800;99.381300;C;C;0.82996800
R909072555;3;82.973700;99.381400;C;C;0.82996800
R902081573;3;82.981600;99.381500;C;C;0.82996800
R909445610;3;82.989500;99.381600;C;C;0.82996800
R902121601;3;82.997400;99.381700;C;C;0.82996800
R902198518;3;83.005300;99.381800;C;C;0.82996800
R902602617;3;83.013200;99.381900;C;C;0.82996800
R902198860;3;83.021100;99.382000;C;C;0.82996800
R902015420;3;83.029000;99.382100;C;C;0.82996800
R902030609;3;83.036900;99.382200;C;C;0.82996800
R902087280;3;83.044800;99.382300;C;C;0.82996800
R909411968;3;83.052700;99.382400;C;C;0.82996800
R909432350;3;83.060600;99.382500;C;C;0.82996800
R902029421;3;83.068500;99.382600;C;C;0.82996800
R902077857;3;83.076400;99.382700;C;C;0.82996800
R902027835;3;83.084300;99.382800;C;C;0.82996800
R902085239;3;83.092200;99.382900;C;C;0.82996800
R909439320;3;83.100100;99.383000;C;C;0.82996800
R902103184;3;83.108000;99.383100;C;C;0.82996800
R909086231;3;83.115900;99.383200;C;C;0.82996800
R909650819;3;83.123800;99.383300;C;C;0.82996800
R902231818;3;83.131700;99.383400;C;C;0.82996800
R902151799;3;83.139600;99.383500;C;C;0.82996800
R909009631;3;83.147500;99.383600;C;C;0.82996800
R902254761;3;83.155400;99.383700;C;C;0.82996800
R909081537;3;83.163300;99.383800;C;C;0.82996800
R902602674;3;83.171200;99.383900;C;C;0.82996800
R902007251;3;83.179100;99.384000;C;C;0.82996800
R902025580;3;83.187000;99.384100;C;C;0.82996800
R909921105;3;83.194900;99.384200;C;C;0.82996800
R902134581;3;83.202800;99.384300;C;C;0.82996800
R909084507;3;83.210700;99.384400;C;C;0.82996800
R902086828;3;83.218600;99.384500;C;C;0.82996800
R902102821;3;83.226500;99.384600;C;C;0.82996800
R902189107;3;83.234400;99.384700;C;C;0.82996800
R902130578;3;83.242300;99.384800;C;C;0.82996800
R902222660;3;83.250200;99.384900;C;C;0.82996800
R902600633;3;83.258100;99.385000;C;C;0.82996800
R909070806;3;83.266000;99.385100;C;C;0.82996800
R909652118;3;83.273900;99.385200;C;C;0.82996800
R909436407;3;83.281800;99.385300;C;C;0.82996800
R902251418;3;83.289700;99.385400;C;C;0.82996800
R902192649;3;83.297600;99.385500;C;C;0.82996800
R909921863;3;83.305500;99.385600;C;C;0.82996800
R902238090;3;83.313400;99.385700;C;C;0.82996800
R909431137;3;83.321300;99.385800;C;C;0.82996800
R909921737;3;83.329200;99.385900;C;C;0.82996800
R902650341;3;83.337100;99.386000;C;A;0.82996800
R902287385;3;83.345000;99.386100;C;C;0.82996800
R902028838;3;83.352900;99.386200;C;C;0.82996800
R909070224;3;83.360800;99.386300;C;C;0.82996800
R902230255;3;83.368700;99.386400;C;C;0.82996800
R909831943;3;83.376600;99.386500;C;C;0.82996800
R902002833;3;83.384500;99.386600;C;C;0.82996800
R902103312;3;83.392400;99.386700;C;C;0.82996800
R902260597;3;83.400300;99.386800;C;C;0.82996800
R902164184;3;83.408200;99.386900;C;C;0.82996800
R902732890;3;83.416100;99.387000;C;C;0.82996800
R902074748;3;83.424000;99.387100;C;C;0.82996800
R909652128;3;83.431900;99.387200;C;C;0.82996800
R902070040;3;83.439800;99.387300;C;C;0.82996800
R902036565;3;83.447700;99.387400;C;C;0.82996800
R902236664;3;83.455600;99.387500;C;C;0.82996800
R902067263;3;83.463500;99.387600;C;C;0.82996800
R902073707;3;83.471400;99.387700;C;C;0.82996800
R909087004;3;83.479300;99.387800;C;C;0.82996800
R909157967;3;83.487200;99.387900;C;C;0.82996800
R902299658;3;83.495100;99.388000;C;C;0.82996800
R902276249;3;83.503000;99.388100;C;C;0.82996800
R909414461;3;83.510900;99.388200;C;C;0.82996800
R902273080;3;83.518800;99.388300;C;C;0.82996800
R902201368;3;83.526700;99.388400;C;C;0.82996800
R909650624;3;83.534600;99.388500;C;C;0.82996800
R909412859;3;83.542500;99.388600;C;C;0.82996800
R909652182;3;83.550400;99.388700;C;C;0.82996800
R909443647;3;83.558300;99.388800;C;C;0.82996800
R902124551;3;83.566200;99.388900;C;C;0.82996800
R909431034;3;83.574100;99.389000;C;C;0.82996800
R913054476;3;83.582000;99.389100;C;C;0.82996800
R902118913;3;83.589900;99.389200;C;C;0.82996800
R902600601;3;83.597800;99.389300;C;C;0.82996800
R902295290;3;83.605700;99.389400;C;C;0.82996800
R902004397;3;83.613600;99.389500;C;C;0.82996800
R902273728;3;83.621500;99.389600;C;C;0.82996800
R902038553;3;83.629400;99.389700;C;C;0.82996800
R902182939;3;83.637300;99.389800;C;C;0.82996800
R902246019;3;83.645200;99.389900;C;C;0.82996800
R909449612;3;83.653100;99.390000;C;C;0.82996800
R909426262;3;83.661000;99.390100;C;C;0.82996800
R909443204;3;83.668900;99.390200;C;C;0.82996800
R902189468;3;83.676800;99.390300;C;C;0.82996800
R902162505;3;83.684700;99.390400;C;C;0.82996800
R902115259;3;83.692600;99.390500;C;C;0.82996800
R902028804;3;83.700500;99.390600;C;C;0.82996800
R902261728;3;83.708400;99.390700;C;C;0.82996800
R902020394;3;83.716300;99.390800;C;C;0.82996800
R902256874;3;83.724200;99.390900;C;C;0.82996800
R902299954;3;83.732100;99.391000;C;C;0.82996800
R902136910;3;83.740000;99.391100;C;C;0.82996800
R909921424;3;83.747900;99.391200;C;C;0.82996800
R902086291;3;83.755800;99.391300;C;C;0.82996800
R902010101;3;83.763700;99.391400;C;C;0.82996800
R902007396;3;83.771600;99.391500;C;C;0.82996800
R902037329;3;83.779500;99.391600;C;C;0.82996800
R902146762;3;83.787400;99.391700;C;C;0.82996800
R902003886;3;83.795300;99.391800;C;C;0.82996800
R902278461;3;83.803200;99.391900;C;C;0.82996800
R902108858;3;83.811100;99.392000;C;C;0.82996800
R902034944;3;83.819000;99.392100;C;C;0.82996800
R902030175;3;83.826900;99.392200;C;C;0.82996800
R902164215;3;83.834800;99.392300;C;C;0.82996800
R902120470;3;83.842700;99.392400;C;C;0.82996800
R902095273;3;83.850600;99.392500;C;C;0.82996800
R902039996;3;83.858500;99.392600;C;C;0.82996800
R909426373;3;83.866400;99.392700;C;C;0.82996800
R902649973;3;83.874300;99.392800;C;C;0.82996800
R909431176;3;83.882200;99.392900;C;C;0.82996800
R902010090;3;83.890100;99.393000;C;C;0.82996800
R902235560;3;83.898000;99.393100;C;C;0.82996800
R902302841;3;83.905900;99.393200;C;C;0.82996800
R902139480;3;83.913800;99.393300;C;C;0.82996800
R909439344;3;83.921700;99.393400;C;C;0.82996800
R909086706;3;83.929600;99.393500;C;C;0.82996800
R902242794;3;83.937500;99.393600;C;C;0.82996800
R902010114;3;83.945400;99.393700;C;C;0.82996800
R902213388;3;83.953300;99.393800;C;C;0.82996800
R902241290;3;83.961200;99.393900;C;C;0.82996800
R909075012;3;83.969100;99.394000;C;C;0.82996800
R902027335;3;83.977000;99.394100;C;C;0.82996800
R902254336;3;83.984900;99.394200;C;C;0.82996800
R909419643;3;83.992800;99.394300;C;C;0.82996800
R909650109;3;84.000700;99.394400;C;C;0.82996800
R902128638;3;84.008600;99.394500;C;C;0.82996800
R902277752;3;84.016500;99.394600;C;C;0.82996800
R902013493;3;84.024400;99.394700;C;C;0.82996800
R902210681;3;84.032300;99.394800;C;C;0.82996800
R902043527;3;84.040200;99.394900;C;C;0.82996800
R909440273;3;84.048100;99.395000;C;C;0.82996800
R902235542;3;84.056000;99.395100;C;C;0.82996800
R909419732;3;84.063900;99.395200;C;C;0.82996800
R909443234;3;84.071800;99.395300;C;C;0.82996800
R909830749;3;84.079700;99.395400;C;C;0.82996800
R902061551;3;84.087600;99.395500;C;C;0.82996800
R902231784;3;84.095500;99.395600;C;C;0.82996800
R902061724;3;84.103400;99.395700;C;C;0.82996800
R909439734;3;84.111300;99.395800;C;C;0.82996800
R902097928;3;84.119200;99.395900;C;C;0.82996800
R902186378;3;84.127100;99.396000;C;C;0.82996800
R909421357;3;84.135000;99.396100;C;C;0.82996800
R902153462;3;84.142900;99.396200;C;C;0.82996800
R902235603;3;84.150800;99.396300;C;C;0.82996800
R909243100;3;84.158700;99.396400;C;C;0.82996800
R909061093;3;84.166600;99.396500;C;C;0.82996800
R902134857;3;84.174500;99.396600;C;C;0.82996800
R902183302;3;84.182400;99.396700;C;C;0.82996800
R902012992;3;84.190300;99.396800;C;C;0.82996800
R909241743;3;84.198200;99.396900;C;C;0.82996800
R902081395;3;84.206100;99.397000;C;C;0.82996800
R902012890;3;84.214000;99.397100;C;C;0.82996800
R902016552;3;84.221900;99.397200;C;C;0.82996800
R909430926;3;84.229800;99.397300;C;C;0.82996800
R902117841;3;84.237700;99.397400;C;C;0.82996800
R909070703;3;84.245600;99.397500;C;C;0.82996800
R909063491;3;84.253500;99.397600;C;C;0.82996800
R909417561;3;84.261400;99.397700;C;C;0.82996800
R909417018;3;84.269300;99.397800;C;C;0.82996800
R902035167;3;84.277200;99.397900;C;C;0.82996800
R909084181;3;84.285100;99.398000;C;C;0.82996800
R913002020;3;84.293000;99.398100;C;C;0.82996800
R902083256;3;84.300900;99.398200;C;C;0.82996800
R909084593;3;84.308800;99.398300;C;C;0.82996800
R909430254;3;84.316700;99.398400;C;C;0.82996800
R902221515;3;84.324600;99.398500;C;C;0.82996800
R902018717;3;84.332500;99.398600;C;C;0.82996800
R909085929;3;84.340400;99.398700;C;C;0.82996800
R902130875;3;84.348300;99.398800;C;C;0.82996800
R909423104;3;84.356200;99.398900;C;C;0.82996800
R902154986;3;84.364100;99.399000;C;C;0.82996800
R909086179;3;84.372000;99.399100;C;C;0.82996800
R902010336;3;84.379900;99.399200;C;C;0.82996800
R909083735;3;84.387800;99.399300;C;C;0.82996800
R902073948;3;84.395700;99.399400;C;C;0.82996800
R902090269;3;84.403600;99.399500;C;C;0.82996800
R909425552;3;84.411500;99.399600;C;C;0.82996800
R902016550;3;84.419400;99.399700;C;C;0.82996800
R909430642;3;84.427300;99.399800;C;C;0.82996800
R909436449;3;84.435200;99.399900;C;C;0.82996800
R902205241;3;84.443100;99.400000;C;C;0.82996800
R902182966;3;84.451000;99.400100;C;C;0.82996800
